iso3,year,inflation
EGY,1983,16.079873883342
EGY,1982,14.8230088495577
EGY,1981,10.3172842245396
EGY,1980,20.8192249324218
EGY,1979,9.90436051231129
EGY,1978,11.078100382614
EGY,1977,12.7321627929891
EGY,1976,10.3174158877413
EGY,1975,9.66969548151245
EGY,1974,10.0243177516484
EGY,1973,5.11218403908757
EGY,1972,2.10236334610113
EGY,1971,3.14042171394198
EGY,1970,3.76289859580536
EGY,1969,3.40982028243742
EGY,1968,-1.6757594245691
EGY,1967,0.70189748435374
EGY,1966,9.0364406581763
EGY,1965,14.8390044616241
EGY,1964,3.66098294885468
EGY,1963,0.74664570813543
EGY,1962,-3.00307658790784
EGY,1961,0.693606754935329
EGY,1960,0.332829047091752
SLV,2025,0.257570528307203
SLV,2024,0.853782292567288
SLV,2023,4.04554694222477
SLV,2022,7.19861615609867
SLV,2021,3.46692585313082
SLV,2020,-0.371590212324095
SLV,2019,0.0753241350024612
SLV,2018,1.09033000581892
SLV,2017,1.0123540331558
SLV,2016,0.60404908699661
SLV,2015,-0.731384487387957
SLV,2014,1.14134467538233
SLV,2013,0.757669184522973
SLV,2012,1.72973481581383
SLV,2011,5.1289237668161
SLV,2010,1.17933576873673
SLV,2009,1.05595029731201
SLV,2008,6.70792293515939
SLV,2007,4.57808572377153
SLV,2006,4.03712359429612
SLV,2005,4.69094870903769
SLV,2004,4.45194392395045
SLV,2003,2.1203909173333
SLV,2002,1.86552503610077
SLV,2001,3.7508205747202
SLV,2000,2.27128756828723
SLV,1999,0.514827130192979
SLV,1998,2.54705977554151
SLV,1997,4.49013627855204
SLV,1996,9.78892040179966
SLV,1995,10.0296564501018
SLV,1994,10.5858066526451
SLV,1993,18.5066883302714
SLV,1992,11.2144813801987
SLV,1991,14.4026748806266
SLV,1990,23.9991651130861
SLV,1989,17.6340799385345
SLV,1988,19.7611617858858
SLV,1987,24.8645003373125
SLV,1986,31.9350161472763
SLV,1985,22.3283750554416
SLV,1984,11.5071695057309
SLV,1983,13.3143177303524
SLV,1982,11.7288868654679
SLV,1981,14.7971516299733
SLV,1980,17.3669682564025
SLV,1979,14.0560247361062
SLV,1978,13.2751232921383
SLV,1977,11.8202775391489
SLV,1976,7.03468963198825
SLV,1975,19.0884996543863
SLV,1974,16.8990368422354
SLV,1973,6.39197420311837
SLV,1972,1.53521536678872
SLV,1971,0.445808667692475
SLV,1970,2.81785392208514
SLV,1969,-0.194990250038154
SLV,1968,2.53768071348792
SLV,1967,1.46691635472379
SLV,1966,-1.18735543593374
SLV,1965,0.456974672917124
SLV,1964,1.75756620405747
SLV,1963,1.56900416258926
SLV,1962,0.0961538463947943
SLV,1961,-2.68247036807419
SLV,1960,-0.0389741990030698
GNQ,2024,2.92140227309103
GNQ,2023,2.85949506037322
GNQ,2022,4.78671704710803
GNQ,2021,-0.0971007664640198
GNQ,2020,4.76669523944228
GNQ,2019,1.53027528964189
GNQ,2018,1.06007410662171
GNQ,2017,0.74435474661241
GNQ,2016,1.41193915479015
GNQ,2015,1.67663085315988
GNQ,2014,4.30999866149107
GNQ,2013,2.94887694639662
GNQ,2012,3.65662048278806
GNQ,2011,4.805389221557
GNQ,2010,7.78916547991184
GNQ,2009,4.69106567747375
GNQ,2008,6.55176691184535
GNQ,2007,2.80373831775704
GNQ,2006,4.41589984169561
GNQ,2005,5.63163351357613
GNQ,2004,4.21968787094834
GNQ,2003,7.32354399351809
GNQ,2002,7.5924784983324
GNQ,2001,8.82538925854966
GNQ,2000,4.80228886901398
GNQ,1999,0.372266170311928
GNQ,1998,7.93571069814148
GNQ,1997,3.01650540694366
GNQ,1996,4.54072771540235
GNQ,1995,19.8724349483472
GNQ,1994,31.8410168416385
GNQ,1993,5.4522847373328
GNQ,1992,-4.27874315639129
GNQ,1991,-3.42528735632201
GNQ,1990,0.857871551124735
GNQ,1989,6.16615384615363
GNQ,1988,2.52365930599391
GNQ,1987,-13.1744727471927
GNQ,1986,-17.6404240920371
EST,2025,4.82920753628342
EST,2024,3.5194118998392
EST,2023,9.15922507983982
EST,2022,19.3982634080616
EST,2021,4.65316673847473
EST,2020,-0.44453109767983
EST,2019,2.27725931243522
EST,2018,3.43632688420446
EST,2017,3.41723549488054
EST,2016,0.148684907627373
EST,2015,-0.49232600654737
EST,2014,-0.10617514652171
EST,2013,2.78056658954988
EST,2012,3.93339987296985
EST,2011,4.9819013145361
EST,2010,2.97204512015694
EST,2009,-0.0784083112809768
EST,2008,10.3623580313683
EST,2007,6.60132603055637
EST,2006,4.43762042389213
EST,2005,4.07971423199849
EST,2004,3.04811107523416
EST,2003,1.33499116549955
EST,2002,3.57191270164027
EST,2001,5.74827981651373
EST,2000,4.01848952508763
EST,1999,3.29611089718909
EST,1998,8.20833333333298
EST,1997,10.5818789322146
EST,1996,23.050343349517
EST,1995,28.7766137208514
EST,1994,47.6546906187628
EST,1993,89.8119490277275
SWZ,2019,2.59801620311077
SWZ,2018,4.81506167461513
SWZ,2017,6.22137528933118
SWZ,2016,7.8472745908568
SWZ,2015,4.95124493704919
SWZ,2014,5.68134885776447
SWZ,2013,5.62130623468948
SWZ,2012,8.93964682788212
SWZ,2011,6.10742714590251
SWZ,2010,4.50923691774369
SWZ,2009,7.44823423445754
SWZ,2008,12.6574601863915
SWZ,2007,8.07608827861589
SWZ,2006,5.30463946338728
SWZ,2005,4.77400404553712
SWZ,2004,3.44533507316614
SWZ,2003,7.28999999999999
SWZ,2002,12.0197154699232
SWZ,2001,5.94210982281648
SWZ,2000,12.2085358545844
SWZ,1999,6.08886063431493
SWZ,1998,8.10996563573863
SWZ,1997,7.12532722513057
SWZ,1996,6.42521330315218
SWZ,1995,12.2885912601426
SWZ,1994,13.7693248804359
SWZ,1993,12.0234238724148
SWZ,1992,7.55829536317337
SWZ,1991,8.93430656934288
SWZ,1990,13.0922899124981
SWZ,1989,7.54616477272771
SWZ,1988,20.3945622781115
SWZ,1987,13.3766233766228
SWZ,1986,13.7370753323486
SWZ,1985,20.4626334519576
SWZ,1984,12.9397266412726
SWZ,1983,11.5675243834069
SWZ,1982,10.8074213418412
SWZ,1981,20.0557966522539
SWZ,1980,18.6839754034956
SWZ,1979,16.4535169700762
SWZ,1978,8.51761476291623
SWZ,1977,20.80512182762
SWZ,1976,6.53091265949243
SWZ,1975,12.0457419321678
SWZ,1974,19.2877754456961
SWZ,1973,11.5435259696435
SWZ,1972,2.36633218489993
SWZ,1971,2.32166117555597
SWZ,1970,1.84953956571386
SWZ,1969,3.20554123770314
SWZ,1968,3.44942509524238
SWZ,1967,1.82404343794972
SWZ,1966,3.1775210084201
ETH,2025,13.2296432836809
ETH,2024,21.0377460577711
ETH,2023,30.2188278135278
ETH,2022,33.8898797100898
ETH,2021,26.8395221557722
ETH,2020,20.3563468559061
ETH,2019,15.8096321719344
ETH,2018,13.8330356586661
ETH,2017,10.6871150284238
ETH,2016,6.62813337230924
ETH,2015,9.56889955968623
ETH,2014,6.89001951597192
ETH,2013,7.46402192944517
ETH,2012,23.600417677317
ETH,2011,33.2499598823344
ETH,2010,8.14926402965082
ETH,2009,8.48364404530282
ETH,2008,44.3566858766952
ETH,2007,17.2404008340898
ETH,2006,12.2994763114825
ETH,2005,9.96997123512892
ETH,2004,3.32737047894847
ETH,2003,13.6740452028272
ETH,2002,0.675089102170801
ETH,2001,-8.23784453391137
ETH,2000,0.662458109266482
ETH,1999,7.94144864137325
ETH,1998,0.894801693964107
ETH,1997,2.39520958083829
ETH,1996,-8.48424868948825
ETH,1995,10.0221733553239
ETH,1994,7.59387600185337
ETH,1993,3.54306596166032
ETH,1992,10.5274440119592
ETH,1991,35.7225982298715
ETH,1990,5.15248124174767
ETH,1989,7.81730118223048
ETH,1988,7.08071532141089
ETH,1987,-2.42867248283368
ETH,1986,-9.80876507050661
ETH,1985,19.0646851444406
ETH,1984,8.41727378312053
ETH,1983,-0.675378064854718
ETH,1982,5.89006107723961
ETH,1981,6.13596718680434
ETH,1980,4.48253780600435
ETH,1979,16.0322359396519
ETH,1978,14.3081144649155
ETH,1977,16.6571395908503
ETH,1976,28.5378398237849
ETH,1975,6.55010438394199
ETH,1974,8.59215597391085
ETH,1973,8.91358024695813
ETH,1972,-6.08151197179128
ETH,1971,0.536224281695193
ETH,1970,10.1219512195636
ETH,1969,1.42568843148626
ETH,1968,0.182612665558996
ETH,1967,0.808678501054678
ETH,1966,-1.36186770466907
FJI,2025,-1.38326833934224
FJI,2024,3.89084237884105
FJI,2023,2.97544080604539
FJI,2022,6.07882431529725
FJI,2021,1.53454853751592
FJI,2020,-1.70014167847318
FJI,2019,1.79388647514555
FJI,2018,4.08147637644543
FJI,2017,3.34757834757831
FJI,2016,3.86322538221278
FJI,2015,1.37488542621447
FJI,2014,0.519306474579107
FJI,2013,2.91354193603992
FJI,2012,3.42337523401979
FJI,2011,7.278117827085
FJI,2010,3.68901229670761
FJI,2009,3.13103559015967
FJI,2008,7.73227857918422
FJI,2007,4.80370641306989
FJI,2006,2.49083638787079
FJI,2005,2.36576453830434
FJI,2004,2.82748519391201
FJI,2003,4.17274777763034
FJI,2002,0.762032085561206
FJI,2001,4.27267024465105
FJI,2000,1.09216459977388
FJI,1999,1.96867366000919
FJI,1998,5.71168160413118
FJI,1997,3.36814006437944
FJI,1996,3.05016181229798
FJI,1995,2.16564721441537
FJI,1994,0.816666666667011
FJI,1993,5.20658925195765
FJI,1992,4.88302271568615
FJI,1991,6.49734555984547
FJI,1990,8.1913713204097
FJI,1989,6.18935403382354
FJI,1988,11.7583268783889
FJI,1987,5.66377475855221
FJI,1986,1.79884248433801
FJI,1985,4.42097239621908
FJI,1984,5.29121761072432
FJI,1983,6.70418399801419
FJI,1982,7.03155689389488
FJI,1981,11.180666763762
FJI,1980,14.4928744064522
FJI,1979,7.80675824952113
FJI,1978,6.10807100501505
FJI,1977,7.00630444983923
FJI,1976,11.4324364264689
FJI,1975,13.0648809829824
FJI,1974,14.4984695078882
FJI,1973,11.0853182063401
FJI,1972,21.978504057907
FJI,1971,9.13819368879201
FJI,1970,4.12417856333567
FIN,2025,0.337874659400574
FIN,2024,1.56568906231616
FIN,2023,6.25064322154763
FIN,2022,7.12350773301412
FIN,2021,2.19457432339998
FIN,2020,0.290554555653239
FIN,2019,1.02409392963431
FIN,2018,1.08382098409296
FIN,2017,0.754015047084438
FIN,2016,0.356684500891695
FIN,2015,-0.207928839905177
FIN,2014,1.0411962117843
FIN,2013,1.4782861568881
FIN,2012,2.80833622561574
FIN,2011,3.4168075425521
FIN,2010,1.18413523154651
FIN,2009,-9.17360424903996e-07
FIN,2008,4.06595355358383
FIN,2007,2.5106656524034
FIN,2006,1.56666380704379
FIN,2005,0.623874450025224
FIN,2004,0.187120559084474
FIN,2003,0.877440386254729
FIN,2002,1.5712201278938
FIN,2001,2.57844080098903
FIN,2000,3.04210080667792
FIN,1999,1.16223155669441
FIN,1998,1.39947378579837
FIN,1997,1.19255883425843
FIN,1996,0.629194238121054
FIN,1995,0.79123940693846
FIN,1994,1.08855677589402
FIN,1993,2.19065319556431
FIN,1992,2.91932319285019
FIN,1991,4.31021289843461
FIN,1990,6.14956531179858
FIN,1989,6.59290980189123
FIN,1988,5.08592861394877
FIN,1987,4.11302886205063
FIN,1986,2.93357920442334
FIN,1985,5.19562195429426
FIN,1984,7.06765638328179
FIN,1983,8.36629260645639
FIN,1982,9.58492764677448
FIN,1981,11.3057566509548
FIN,1980,11.5946192492107
FIN,1979,7.46696151310748
FIN,1978,7.79935074552142
FIN,1977,11.7933469184053
FIN,1976,14.3426930852258
FIN,1975,17.8113972340212
FIN,1974,16.9363999989275
FIN,1973,10.7544718831368
FIN,1972,6.66249783515336
FIN,1971,6.47576543061841
FIN,1970,2.74042043051228
FIN,1969,2.20561093521246
FIN,1968,9.19166799519522
FIN,1967,5.37778183372858
FIN,1966,3.87365401861325
FIN,1965,4.94058806755298
FIN,1964,10.2758607417486
FIN,1963,4.99638188645285
FIN,1962,4.38398278172671
FIN,1961,1.69100191533957
FIN,1960,3.41812725350788
FRA,2025,0.943770212469976
FRA,2024,1.99904942291463
FRA,2023,4.8783572650844
FRA,2022,5.22236748369725
FRA,2021,1.64233141038394
FRA,2020,0.476498852725065
FRA,2019,1.10825492288294
FRA,2018,1.85081508315493
FRA,2017,1.03228275064681
FRA,2016,0.183334861123765
FRA,2015,0.0375143805125182
FRA,2014,0.50775882293799
FRA,2013,0.863715497861804
FRA,2012,1.9541953161351
FRA,2011,2.11159795175
FRA,2010,1.53112270420919
FRA,2009,0.0876204781574653
FRA,2008,2.81286194914785
FRA,2007,1.4879980595386
FRA,2006,1.67512449608726
FRA,2005,1.74586936380487
FRA,2004,2.14208964640239
FRA,2003,2.09847219146919
FRA,2002,1.92341228727064
FRA,2001,1.63478079549599
FRA,2000,1.67595988720928
FRA,1999,0.537141639134596
FRA,1998,0.651126867833073
FRA,1997,1.20394294026964
FRA,1996,1.98288365089739
FRA,1995,1.79648142095589
FRA,1994,1.65551532926999
FRA,1993,2.10446277124642
FRA,1992,2.36376046269356
FRA,1991,3.21340732409677
FRA,1990,3.19428338029482
FRA,1989,3.49830220700752
FRA,1988,2.70081527508114
FRA,1987,3.28889821400136
FRA,1986,2.53852591781413
FRA,1985,5.83109973854514
FRA,1984,7.67380262247318
FRA,1983,9.45954847235315
FRA,1982,11.9784719523805
FRA,1981,13.3144055680073
FRA,1980,13.5625788483016
FRA,1979,10.6467341716662
FRA,1978,9.25055846724441
FRA,1977,9.49455467190426
FRA,1976,9.62549578155533
FRA,1975,11.6859272493228
FRA,1974,13.6493174728138
FRA,1973,7.38060106398917
FRA,1972,6.06300309718186
FRA,1971,5.39751865595111
FRA,1970,5.29964124562667
FRA,1969,6.045962841739
FRA,1968,4.54320486402014
FRA,1967,2.79177709435142
FRA,1966,2.60200076636451
FRA,1965,2.70310455873084
FRA,1964,3.21119170293105
FRA,1963,4.9991528979685
FRA,1962,5.33128007065639
FRA,1961,2.40046104546311
FRA,1960,4.13993575518437
GAB,2025,1.76766609003481
GAB,2024,1.17311998381218
GAB,2023,3.62901534185376
GAB,2022,4.23124798274579
GAB,2021,1.0869074651941
GAB,2020,1.35276110675333
GAB,2019,2.46456756151187
GAB,2018,4.74906652083221
GAB,2017,2.65192583143902
GAB,2016,2.10670712784054
GAB,2015,-0.338795188753406
GAB,2014,4.69045751826284
GAB,2013,0.505441058915615
GAB,2012,2.65241828695626
GAB,2011,1.26331707837421
GAB,2010,1.46154402720469
GAB,2009,1.88570754577918
GAB,2008,5.26430145575285
GAB,2007,5.03031883679951
GAB,2006,-1.4094013660098
GAB,2005,3.70833333333304
GAB,2004,0.40820530743925
GAB,2003,2.23535313551536
GAB,2002,0.0366828893971394
GAB,2001,2.13762052701465
GAB,2000,0.504920025834859
GAB,1999,-1.93660397603626
GAB,1998,1.44873854294598
GAB,1997,3.973450075453
GAB,1996,0.689693377281638
GAB,1995,9.64653104079616
GAB,1994,36.1162456962985
GAB,1993,0.533746556474191
GAB,1992,-9.54291330336575
GAB,1991,-11.6861126920888
GAB,1990,7.72532188841208
GAB,1989,6.74083769633498
GAB,1988,-8.77611940298511
GAB,1987,-0.946185688941441
GAB,1986,6.28535512256451
GAB,1985,7.3549257759783
GAB,1984,5.85714285714295
GAB,1983,10.6719367588934
GAB,1982,16.6857968797492
GAB,1981,8.70650214893005
GAB,1980,12.3403592565602
GAB,1979,7.95269853751444
GAB,1978,10.7641690976807
GAB,1977,13.8525690862841
GAB,1976,20.1715644639721
GAB,1975,28.4529426372338
GAB,1974,12.0728041856619
GAB,1973,6.20714116814339
GAB,1972,3.4870916434787
GAB,1971,3.86326089701576
GAB,1970,3.8126649076679
GAB,1969,2.9751392473965
GAB,1968,2.33560405929839
GAB,1967,1.97774154682666
GAB,1966,3.64411138096769
GAB,1965,2.43847369595919
GAB,1964,3.3284081190083
GAB,1963,7.15833333249996
GMB,2024,11.5610532897511
GMB,2023,16.9742129632327
GMB,2022,11.5131198380505
GMB,2021,7.37034758876618
GMB,2020,5.93127636562441
GMB,2019,7.11567625631192
GMB,2018,6.52096823946573
GMB,2017,8.03418974545911
GMB,2016,7.22879272057922
GMB,2015,6.8084549457961
GMB,2014,5.94799935696626
GMB,2013,5.69912989637382
GMB,2012,4.25432199813899
GMB,2011,4.7958826618311
GMB,2010,5.04968075857402
GMB,2009,4.56150687670983
GMB,2008,4.4436549094501
GMB,2007,5.36913473801957
GMB,2006,2.0565034236599
GMB,2005,4.83862177543157
GMB,2004,14.2067432845569
GMB,2003,17.0328665431988
GMB,2002,8.60912474386327
GMB,2001,4.49259609239754
GMB,2000,0.8449695667737
GMB,1999,3.8123720536602
GMB,1998,1.11418841174713
GMB,1997,2.78122790023229
GMB,1996,1.09948870771018
GMB,1995,6.98097441830556
GMB,1994,1.71020632305637
GMB,1993,6.46380422753847
GMB,1992,9.48654250617163
GMB,1991,8.64234325973438
GMB,1990,12.1677841130696
GMB,1989,8.27501608751592
GMB,1988,11.6905868876763
GMB,1987,23.5291669556941
GMB,1986,56.560172013504
GMB,1985,18.319884874273
GMB,1984,22.0984594145327
GMB,1983,10.6363036761385
GMB,1982,10.8558454553089
GMB,1981,5.94422700614445
GMB,1980,6.82461565247797
GMB,1979,6.12895770734282
GMB,1978,8.85534591214091
GMB,1977,12.3897308301286
GMB,1976,17.0273310832519
GMB,1975,25.9249999994999
GMB,1974,9.23631035966853
GMB,1973,6.91860844589019
GMB,1972,8.69811990079435
GMB,1971,3.05622578045008
GMB,1970,-1.98509387961995
GMB,1969,5.01204093884017
GMB,1968,4.17875343012887
GMB,1967,1.40721895381677
GMB,1966,0.23908192532822
GMB,1965,1.21803662168856
GMB,1964,-4.53565378123679
GMB,1963,4.61612825298721
GMB,1962,1.78761787610517
GEO,2025,3.8692132193969
GEO,2024,1.10971758022096
GEO,2023,2.48776056578715
GEO,2022,11.8981654203198
GEO,2021,9.56691433824769
GEO,2020,5.2024648897534
GEO,2019,4.85289821696723
GEO,2018,2.6152447139767
GEO,2017,6.03531725272117
GEO,2016,2.13492713939121
GEO,2015,4.00357820695097
GEO,2014,3.06881210379543
GEO,2013,-0.512058410947092
GEO,2012,-0.943658853270964
GEO,2011,8.5429333333333
GEO,2010,7.11017897486099
GEO,2009,1.7275146113791
GEO,2008,9.99948761552747
GEO,2007,9.24489745592404
GEO,2006,9.16096508394497
GEO,2005,8.24709043114158
GEO,2004,5.65632636191132
GEO,2003,0.837734531536568
GEO,2002,5.58783730000794
GEO,2001,4.64604442058634
GEO,2000,4.06396201382596
GEO,1999,19.1926758218895
GEO,1998,3.56680781278783
GEO,1997,7.08761762948726
GEO,1996,39.3574999987146
GEO,1995,162.717152150377
DEU,2025,2.17178770949721
DEU,2024,2.2564981433876
DEU,2023,5.94643667725823
DEU,2022,6.87257438551097
DEU,2021,3.06666666666673
DEU,2020,0.144877925813982
DEU,2019,1.44565976888253
DEU,2018,1.73216879766942
DEU,2017,1.50949485109628
DEU,2016,0.491747008445174
DEU,2015,0.514426137125456
DEU,2014,0.906794000434246
DEU,2013,1.50472330251876
DEU,2012,2.00848884782956
DEU,2011,2.07517283735874
DEU,2010,1.1038103778926
DEU,2009,0.312739007368447
DEU,2008,2.62837981637219
DEU,2007,2.29834400700951
DEU,2006,1.57742642840563
DEU,2005,1.54691114751328
DEU,2004,1.66573696655992
DEU,2003,1.03422218628562
DEU,2002,1.42080615551526
DEU,2001,1.98385731334471
DEU,2000,1.44026838719741
DEU,1999,0.585434192138622
DEU,1998,0.911184687196224
DEU,1997,1.93936968221574
DEU,1996,1.44972701963239
DEU,1995,1.70616041317076
DEU,1994,2.69305639854954
DEU,1993,4.47457650752808
DEU,1992,5.05697796731731
DEU,1991,4.04703259753466
DEU,1990,2.69646824292392
DEU,1989,2.78056955569751
DEU,1988,1.27411894006923
DEU,1987,0.24990610870503
DEU,1986,-0.129413360854742
DEU,1985,2.0662330121658
DEU,1984,2.4057933993196
DEU,1983,3.29341474302854
DEU,1982,5.24104507228422
DEU,1981,6.34424277746325
DEU,1980,5.44105754460347
DEU,1979,4.04362006473399
DEU,1978,2.71869696123339
DEU,1977,3.73416240635147
DEU,1976,4.24663102299209
DEU,1975,5.91033626324104
DEU,1974,6.98643109327497
DEU,1973,7.03202399303898
DEU,1972,5.4849331221432
DEU,1971,5.24097448273094
DEU,1970,3.45024936360895
DEU,1969,1.91267848797596
DEU,1968,1.470289313277
DEU,1967,1.79604992213175
DEU,1966,3.53306035477689
DEU,1965,3.24231923668133
DEU,1964,2.33573581177832
DEU,1963,2.9669597758771
DEU,1962,2.84327019799062
DEU,1961,2.29369500700884
DEU,1960,1.53661234295201
GHA,2025,14.2046755548989
GHA,2024,22.8483281157842
GHA,2023,38.1069656296501
GHA,2022,31.2558951049016
GHA,2021,9.9710886750444
GHA,2020,9.88728956269944
GHA,2019,7.14364003330857
GHA,2018,7.80876516610703
GHA,2017,12.3719215507048
GHA,2016,17.4546347070868
GHA,2015,17.1499695007878
GHA,2014,15.4896160333318
GHA,2013,11.6661923071729
GHA,2012,11.1863409441067
GHA,2011,8.7284593709302
GHA,2010,10.7333898354915
GHA,2009,19.2469482220857
GHA,2008,16.494639613412
GHA,2007,10.7342665456292
GHA,2006,11.6791839392492
GHA,2005,15.4389920155908
GHA,2004,18.0427388232565
GHA,2003,29.7729797160384
GHA,2002,9.36093239560313
GHA,2001,41.509496287803
GHA,2000,40.240933123914
GHA,1999,4.86539785077528
GHA,1998,14.6241666666675
GHA,1997,27.8852086407527
GHA,1996,46.5610196762282
GHA,1995,59.4615536991446
GHA,1994,24.8702554369576
GHA,1993,24.9598424742497
GHA,1992,10.0561167448841
GHA,1991,18.0314390089849
GHA,1990,37.2590664855671
GHA,1989,25.2236920295825
GHA,1988,31.3592676264768
GHA,1987,39.8150678775363
GHA,1986,24.5654160765001
GHA,1985,10.3054406698295
GHA,1984,39.6653137947268
GHA,1983,122.874514572592
GHA,1982,22.2955664080893
GHA,1981,116.503603996541
GHA,1980,50.0701393436364
GHA,1979,54.4412883345616
GHA,1978,73.091666667343
GHA,1977,116.450216453639
GHA,1976,56.0810810829756
GHA,1975,29.8245614048168
GHA,1974,18.1347150268463
GHA,1973,17.6829268231711
GHA,1972,10.0671140939595
GHA,1971,9.55882353746772
GHA,1970,3.03030303053265
GHA,1969,7.31707316260125
GHA,1968,7.89473684210539
GHA,1967,-8.42248589780283
GHA,1966,13.2378854626539
GHA,1965,26.4447848490173
GRC,2025,2.48209745378857
GRC,2024,2.74101875679486
GRC,2023,3.46480128513405
GRC,2022,9.64525981280632
GRC,2021,1.22382501019854
GRC,2020,-1.24798355581405
GRC,2019,0.253007522038157
GRC,2018,0.62562141345364
GRC,2017,1.12125452031419
GRC,2016,-0.825653978390973
GRC,2015,-1.73588804765284
GRC,2014,-1.31226096405506
GRC,2013,-0.921269454256994
GRC,2012,1.50152696177758
GRC,2011,3.3298532335065
GRC,2010,4.71298907760388
GRC,2009,1.21007269197809
GRC,2008,4.15279708110293
GRC,2007,2.89500321516578
GRC,2006,3.19594684144545
GRC,2005,3.54507273335078
GRC,2004,2.8988481075817
GRC,2003,3.53065027765552
GRC,2002,3.62935871878874
GRC,2001,3.37396832213867
GRC,2000,3.1511816249383
GRC,1999,2.6366330602198
GRC,1998,4.76622572397641
GRC,1997,5.5360026677348
GRC,1996,8.19455217632728
GRC,1995,8.93451415961517
GRC,1994,10.8740756809132
GRC,1993,14.4112644439348
GRC,1992,15.8770737923919
GRC,1991,19.4558456445745
GRC,1990,20.433499109463
GRC,1989,13.6555638723612
GRC,1988,13.5288583215049
GRC,1987,16.3968631635363
GRC,1986,23.0154508205013
GRC,1985,19.3146929406642
GRC,1984,18.4568132050187
GRC,1983,20.1794812892138
GRC,1982,20.9910886220016
GRC,1981,24.5060675977966
GRC,1980,24.6758939736232
GRC,1979,19.0941746808767
GRC,1978,12.5724256724441
GRC,1977,12.3697970875078
GRC,1976,13.0242794587955
GRC,1975,13.6287617821755
GRC,1974,26.5608465867349
GRC,1973,15.3846240702128
GRC,1972,4.33120123203348
GRC,1971,3.28947072230333
GRC,1970,2.84167067884117
GRC,1969,2.63891868835485
GRC,1968,0.139060583507755
GRC,1967,1.84135702750597
GRC,1966,4.90341596130601
GRC,1965,3.22087246997095
GRC,1964,0.617302978512524
GRC,1963,3.18466272791608
GRC,1962,-0.475428291049914
GRC,1961,2.10357934997025
GRC,1960,1.47784758493376
GRD,2025,0.610311975893833
GRD,2024,1.08615365134737
GRD,2023,2.69612269814564
GRD,2022,2.5805392590792
GRD,2021,1.21951193916838
GRD,2020,-0.740732597045498
GRD,2019,0.598149764736022
GRD,2018,0.804102313277033
GRD,2017,0.908458255874249
GRD,2016,1.65038994431573
GRD,2015,-0.515448031435329
GRD,2014,-0.98360305555498
GRD,2013,-0.0439997864828058
GRD,2012,2.41077704021862
GRD,2011,3.0334728033474
GRD,2010,3.43650905943351
GRD,2009,-0.308654779585642
GRD,2008,8.0332732765034
GRD,2007,3.85882922469653
GRD,2006,4.25195321977967
GRD,2005,3.475806937554
GRD,2004,2.3129167822611
GRD,2003,2.15492809908679
GRD,2002,1.06721547992874
GRD,2001,3.14099305202543
GRD,2000,2.18181818181821
GRD,1999,0.577427638677119
GRD,1998,1.37769330389496
GRD,1997,1.24452782989343
GRD,1996,2.03235172127782
GRD,1995,1.86882475298978
GRD,1994,3.77065767284965
GRD,1993,2.80859916782245
GRD,1992,3.77833753148618
GRD,1991,2.64460367880678
GRD,1990,2.72423736530525
GRD,1989,5.59294871794896
GRD,1988,4.00000000000013
GRD,1987,-0.872333388457509
GRD,1986,0.557079903550532
GRD,1985,2.50138492350979
GRD,1984,5.65961278703288
GRD,1983,6.09534728193344
GRD,1982,7.81274141216489
GRD,1981,18.7874709409026
GRD,1980,21.821433894768
GRD,1979,20.8828828828831
GRD,1978,18.1353767560665
GRD,1977,18.4568835098337
GTM,2025,1.48841591086169
GTM,2024,2.86992752918294
GTM,2023,6.20657592272126
GTM,2022,6.88512823344287
GTM,2021,4.26105127422813
GTM,2020,3.21444062197345
GTM,2019,3.69998398008605
GTM,2018,3.75186186704508
GTM,2017,4.42453655182546
GTM,2016,4.44844199942827
GTM,2015,2.3887203283955
GTM,2014,3.4183616966296
GTM,2013,4.34337131279521
GTM,2012,3.78180754679678
GTM,2011,6.214123930671
GTM,2010,3.8595090983316
GTM,2009,1.85910254733028
GTM,2008,11.355761126315
GTM,2007,6.82161753590326
GTM,2006,6.56085282795384
GTM,2005,9.1086498571922
GTM,2004,7.57862247309729
GTM,2003,5.60347675434469
GTM,2002,8.13263054281054
GTM,2001,7.28587366610138
GTM,2000,5.97757734737136
GTM,1999,5.21361058601122
GTM,1998,6.61346070518058
GTM,1997,9.23290294884935
GTM,1996,11.0569165321987
GTM,1995,8.41141312270566
GTM,1994,10.8553211494391
GTM,1993,11.8196901746257
GTM,1992,10.0459179984088
GTM,1991,33.1664219167535
GTM,1990,41.2218671380973
GTM,1989,11.3871321997958
GTM,1988,10.8327037689912
GTM,1987,12.3232132755046
GTM,1986,36.9311212965016
GTM,1985,18.6867912971238
GTM,1984,3.40675011837794
GTM,1983,4.53867815133253
GTM,1982,0.307385561437072
GTM,1981,11.4330679503505
GTM,1980,10.8238432335411
GTM,1979,11.3433858811607
GTM,1978,8.28797624957704
GTM,1977,12.3245796860999
GTM,1976,10.72499999925
GTM,1975,13.1592443798582
GTM,1974,16.4948966890134
GTM,1973,13.7960339945019
GTM,1972,0.529703252323012
GTM,1971,-0.453591880763805
GTM,1970,2.34433934881414
GTM,1969,2.09728064471577
GTM,1968,1.92632850230086
GTM,1967,0.485436893448745
GTM,1966,0.684261974465235
GTM,1965,-0.800000000003537
GTM,1964,-0.193563997036552
GTM,1963,0.151450899375914
